,company,product_name,url,img_url
141,10001,라면의 맵쏘디,https://www.otokimall.com/front/product/4479,https://cdn.otokimall.com/data/product/list/20250508/1764563143579ACjwx.qhklkwj9k602.jpg
142,10001,컵누들 매찜로마,https://www.otokimall.com/front/product/2680,https://cdn.otokimall.com/data/product/list/20231012/1697092471160aUUOo.1jict8o7lv6sw.jpg
143,10001,진라면 매운맛 용기 110G,https://www.otokimall.com/front/product/3196,https://cdn.otokimall.com/data/product/list/20240423/1761894437968LS0ic.vbhecckxp3xw.jpg
144,10001,라면사리 얇은면,https://www.otokimall.com/front/product/3956,https://cdn.otokimall.com/data/product/list/20241030/1751421006885Mphcr.vf46ufzcf5f7.jpg
145,10001,육개장 컵 104G,https://www.otokimall.com/front/product/4187,https://cdn.otokimall.com/data/product/list/20250205/1687836698438HcjZV.s507xa2s3fc1.jpg
146,10001,컵누들 마라탕 컵 44.7G,https://www.otokimall.com/front/product/2659,https://cdn.otokimall.com/data/product/list/20231004/1728981252394pTkww.rhjc9pa1sm78.jpg
147,10001,콕콕콕 컵라면 4종 골라담기,https://www.otokimall.com/front/product/3985,https://cdn.otokimall.com/data/product/list/20241104/1730689303396RHOHu.1h7z98dirpe0i.jpg
148,10001,컵라면 용기 열라면/마열라면/열튀김우동/열광라볶이,https://www.otokimall.com/front/product/4167,https://cdn.otokimall.com/data/product/list/20250131/1738284158980pWeWw.qdta34bc7wpy.jpg
149,10001,진라면 매운맛,https://www.otokimall.com/front/product/3955,https://cdn.otokimall.com/data/product/list/20241030/1751329778469aUuZ5.1jeo9x5g8lu7l.jpg
150,10001,빅컵누들 매콤한맛 용기 61G,https://www.otokimall.com/front/product/2405,https://cdn.otokimall.com/data/product/list/20230727/1729060090915VmIc0.vb6thult27g9.jpg
151,10001,진라면/참깨라면/짜슐랭/진비빔면 골라담기,https://www.otokimall.com/front/product/4417,https://cdn.otokimall.com/data/product/list/20250408/1746694156590Jli5p.1h85c9h33weoy.jpg
152,10001,마열라면 용기 105G,https://www.otokimall.com/front/product/2856,https://cdn.otokimall.com/data/product/list/20231212/17023570745571SXRy.vf3p85kjzazo.jpg
153,10001,유부우동 용기/튀김우동 용기/유부우동 컵,https://www.otokimall.com/front/product/3981,https://cdn.otokimall.com/data/product/list/20241101/1730435521986CX4Lf.rh7qutvpsjlk.jpg
